antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG VINTAGE DOILY'}),0.05612648221343874,0.034782608695652174,0.012121212121212121,0.21596244131455397,6.208920187793427,1.0,0.010168986652918599,1.2310856547774016,0.8888281989658436,0.15384615384615383,0.18770883559615953,0.2822236448997012
frozenset({'LUNCH BAG VINTAGE DOILY'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.034782608695652174,0.05612648221343874,0.012121212121212121,0.34848484848484845,6.208920187793426,1.0,0.010168986652918599,1.448736097067745,0.8691735213474343,0.15384615384615383,0.3097431602456728,0.2822236448997012
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.05612648221343874,0.03873517786561265,0.019828722002635045,0.3532863849765258,9.120556673373574,1.0,0.01765465273112635,1.486384080686929,0.9433017802189241,0.2642669007901668,0.3272263791079812,0.4325955734406438
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.03873517786561265,0.05612648221343874,0.019828722002635045,0.5119047619047619,9.120556673373574,1.0,0.01765465273112635,1.9337896461968571,0.9262354651162791,0.2642669007901668,0.4828806732073063,0.4325955734406438
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.05612648221343874,0.052964426877470355,0.019367588932806323,0.34507042253521125,6.515135589657347,1.0,0.016394881969723007,1.446011305197841,0.8968481865107851,0.21585903083700436,0.3084424745467798,0.35537103216312804
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.052964426877470355,0.05612648221343874,0.019367588932806323,0.3656716417910448,6.515135589657347,1.0,0.016394881969723007,1.4879888398046968,0.893853701747811,0.21585903083700436,0.32795194879871997,0.35537103216312804
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.05612648221343874,0.048221343873517786,0.010144927536231883,0.18075117370892016,3.748364503963672,1.0,0.007438433137006774,1.1617699355583995,0.7768169853596989,0.10769230769230768,0.13924438101477077,0.19556684368506116
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.048221343873517786,0.05612648221343874,0.010144927536231883,0.21038251366120217,3.748364503963672,1.0,0.007438433137006774,1.1953553893075481,0.7703650170427578,0.10769230769230768,0.16342871003469073,0.19556684368506116
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.06231884057971015,0.0386034255599473,0.015678524374176547,0.2515856236786469,6.517183903484402,1.0,0.013272803650875483,1.28457790878572,0.9028223344979415,0.18392581143740339,0.22153417619856516,0.3288644841942722
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.0386034255599473,0.06231884057971015,0.015678524374176547,0.40614334470989755,6.517183903484402,1.0,0.013272803650875483,1.5789688489088787,0.8805518095959777,0.18392581143740339,0.36667528261179183,0.3288644841942722
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.06231884057971015,0.060144927536231886,0.02766798418972332,0.4439746300211416,7.381746860592475,1.0,0.023919822038914667,1.690309693062214,0.9219879296386252,0.2918693537178596,0.4083924359515616,0.45199826791308995
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.060144927536231886,0.06231884057971015,0.02766798418972332,0.4600219058050383,7.381746860592475,1.0,0.023919822038914667,1.7365170355998472,0.9198553438337556,0.2918693537178596,0.42413464452160193,0.45199826791308995
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.08333333333333333,0.06231884057971015,0.029512516469038207,0.3541501976284585,5.682875264270613,1.0,0.02431927975406236,1.4518563851489188,0.8989448051948051,0.25411230856494615,0.31122664043838694,0.4138615681588381
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.06231884057971015,0.08333333333333333,0.029512516469038207,0.4735729386892177,5.682875264270613,1.0,0.02431927975406236,1.7412985274431054,0.8787984378449988,0.25411230856494615,0.42571593311551026,0.4138615681588381
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.06429512516469038,0.06231884057971015,0.025362318840579712,0.39446721311475413,6.329822722073962,1.0,0.021355521185388863,1.5485225238480593,0.8998752866395785,0.2504879635653871,0.35422314845313807,0.4007219786504003
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.06231884057971015,0.06429512516469038,0.025362318840579712,0.4069767441860465,6.329822722073962,1.0,0.021355521185388863,1.5778552791340517,0.8979786828318513,0.2504879635653871,0.366228314330061,0.4007219786504003
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.06231884057971015,0.05876152832674572,0.025428194993412385,0.40803382663847776,6.943894045260193,1.0,0.021766244677397795,1.5900207039337473,0.912878090189075,0.2658402203856749,0.3710773718065574,0.4203846263237232
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05876152832674572,0.06231884057971015,0.025428194993412385,0.4327354260089686,6.943894045260193,1.0,0.021766244677397795,1.652987340321934,0.909427963028506,0.2658402203856749,0.39503468925222307,0.4203846263237232
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.06231884057971015,0.03873517786561265,0.013175230566534914,0.2114164904862579,5.457997152349312,1.0,0.010761299192301083,1.2189765706958853,0.8710664605873263,0.14992503748125935,0.17963968788249693,0.2757762724540133
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.03873517786561265,0.06231884057971015,0.013175230566534914,0.3401360544217687,5.457997152349312,1.0,0.010761299192301083,1.4210219632451813,0.8496957236842105,0.14992503748125935,0.2962811090433082,0.2757762724540133
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG WOODLAND'}),0.06231884057971015,0.052964426877470355,0.023122529644268773,0.3710359408033826,7.005380076362373,1.0,0.019821847969295984,1.505706978443551,0.9142260796047506,0.2508934953538241,0.335860154521101,0.4038015524912435
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG CARS BLUE'}),0.052964426877470355,0.06231884057971015,0.023122529644268773,0.43656716417910446,7.005380076362374,1.0,0.019821847969295984,1.6642288127459448,0.9051957440939078,0.2508934953538241,0.3991210869916261,0.4038015524912435
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.06231884057971015,0.048221343873517786,0.011133069828722003,0.17864693446088795,3.704727411361037,1.0,0.008127971587328866,1.1587935761848807,0.778595794883989,0.1119946984758118,0.13703353163872362,0.20476062570038933
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'LUNCH BAG CARS BLUE'}),0.048221343873517786,0.06231884057971015,0.011133069828722003,0.23087431693989072,3.704727411361037,1.0,0.008127971587328866,1.2191520580739825,0.7670634374569973,0.1119946984758118,0.1797577723161122,0.20476062570038933
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LUNCH BAG CARS BLUE'}),0.12608695652173912,0.06231884057971015,0.012055335968379446,0.09561128526645768,1.534227600787344,1.0,0.004197743025720341,1.0368120965513776,0.3984449338009406,0.06836010459469555,0.035505080114151155,0.14452868703069183
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.06231884057971015,0.12608695652173912,0.012055335968379446,0.193446088794926,1.5342276007873443,1.0,0.004197743025720341,1.0835147301840562,0.3713482149644006,0.06836010459469555,0.07707761404394518,0.14452868703069183
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.0386034255599473,0.060144927536231886,0.015151515151515152,0.3924914675767918,6.52576175007196,1.0,0.0128297149185618,1.5470648102914837,0.8807615994661296,0.18124507486209615,0.3536146686630476,0.3222041127588231
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.060144927536231886,0.0386034255599473,0.015151515151515152,0.25191675794085433,6.52576175007196,1.0,0.0128297149185618,1.2851465189806268,0.9009486775501995,0.18124507486209615,0.22187860665630868,0.3222041127588231
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.08333333333333333,0.0386034255599473,0.019828722002635045,0.23794466403162054,6.163822525597269,1.0,0.01661176987263944,1.2615836791147994,0.9139232860163093,0.1941935483870968,0.2073454844456626,0.37579827058236315
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.0386034255599473,0.08333333333333333,0.019828722002635045,0.5136518771331058,6.163822525597269,1.0,0.01661176987263944,1.8847953216374267,0.8714021190158246,0.1941935483870968,0.46943841141793363,0.37579827058236315
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.06429512516469038,0.0386034255599473,0.0230566534914361,0.35860655737704916,9.289500923180215,1.0,0.02057464141327348,1.4989186208522227,0.9536677796998833,0.2887788778877887,0.33285237364558085,0.477938090975214
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.0386034255599473,0.06429512516469038,0.0230566534914361,0.5972696245733788,9.289500923180217,1.0,0.02057464141327348,2.3234027824300485,0.9281826190802482,0.2887788778877887,0.569596796749077,0.477938090975214
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.0386034255599473,0.05876152832674572,0.016732542819499343,0.4334470989761092,7.3763755184499304,1.0,0.01446414653494908,1.6613426036160452,0.8991420268711444,0.20751633986928106,0.3980771950208103,0.3591002311024044
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.05876152832674572,0.0386034255599473,0.016732542819499343,0.28475336322869954,7.37637551844993,1.0,0.01446414653494908,1.3441469347970643,0.9183985680401372,0.20751633986928106,0.2560337161718281,0.3591002311024044
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.0386034255599473,0.052964426877470355,0.016271409749670618,0.4215017064846416,7.958203861239875,1.0,0.01422680143938092,1.6370585423298003,0.9094514466873692,0.21609798775153102,0.3891482960793586,0.3643578184164501
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.052964426877470355,0.0386034255599473,0.016271409749670618,0.30721393034825867,7.958203861239874,1.0,0.01422680143938092,1.38772503743232,0.9232425162044703,0.21609798775153102,0.27939615339773655,0.3643578184164501
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.08333333333333333,0.060144927536231886,0.033530961791831355,0.4023715415019763,6.690032858707557,1.0,0.028518884497145364,1.5726410934744268,0.927844257903197,0.30497303774715395,0.36412700637835566,0.47993713986380304
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.060144927536231886,0.08333333333333333,0.033530961791831355,0.5575027382256298,6.690032858707558,1.0,0.028518884497145364,2.071575907590759,0.9049521867752846,0.30497303774715395,0.5172757144279598,0.47993713986380304
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.06429512516469038,0.060144927536231886,0.023847167325428194,0.3709016393442623,6.166798340904601,1.0,0.019980141681464933,1.493971580984752,0.8954119219393495,0.23706614276358873,0.33064322459142786,0.3836983552690643
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.060144927536231886,0.06429512516469038,0.023847167325428194,0.39649507119386634,6.166798340904601,1.0,0.019980141681464933,1.5504510902443516,0.8914579756940156,0.23706614276358873,0.355026413737179,0.3836983552690643
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.060144927536231886,0.05876152832674572,0.02345191040843215,0.3899233296823658,6.635690745042951,1.0,0.01991770254530179,1.5428199724195353,0.9036497362106156,0.24568668046928915,0.3518362363226703,0.39451323434790936
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05876152832674572,0.060144927536231886,0.02345191040843215,0.3991031390134529,6.635690745042951,1.0,0.01991770254530179,1.5640871728314947,0.9023215836028033,0.24568668046928915,0.36064944629033535,0.39451323434790936
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG VINTAGE DOILY'}),0.060144927536231886,0.034782608695652174,0.0116600790513834,0.19386637458926614,5.573658269441402,1.0,0.009568081571862291,1.1973416824196597,0.8730969773793501,0.14003164556962025,0.16481651421410456,0.2645468236582694
frozenset({'LUNCH BAG VINTAGE DOILY'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.034782608695652174,0.060144927536231886,0.0116600790513834,0.3352272727272727,5.573658269441402,1.0,0.009568081571862291,1.4137990833643006,0.8501552399857485,0.14003164556962025,0.2926859185533048,0.2645468236582694
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.03873517786561265,0.060144927536231886,0.012911725955204217,0.33333333333333337,5.542168674698796,1.0,0.010582001489373891,1.4097826086956522,0.8525904605263157,0.1501915708812261,0.29067077872012337,0.27400511135450895
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.060144927536231886,0.03873517786561265,0.012911725955204217,0.21467688937568455,5.542168674698795,1.0,0.010582001489373891,1.224037353708083,0.8720123361603701,0.1501915708812261,0.18303146797717185,0.27400511135450895
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.060144927536231886,0.052964426877470355,0.020685111989459815,0.34392113910186195,6.493436432296349,1.0,0.017499570372916308,1.443478260869565,0.9001370138830913,0.22380612972202424,0.30722891566265054,0.367234201391727
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.052964426877470355,0.060144927536231886,0.020685111989459815,0.39054726368159204,6.493436432296349,1.0,0.017499570372916308,1.5421295474711625,0.8933121019108281,0.22380612972202424,0.3515460477105605,0.367234201391727
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.048221343873517786,0.060144927536231886,0.011462450592885375,0.23770491803278687,3.952202251629468,1.0,0.008562181359912928,1.2329281595761257,0.7848216672394699,0.11828687967369138,0.18892273468407547,0.21414271093315138
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.060144927536231886,0.048221343873517786,0.011462450592885375,0.19058050383351588,3.9522022516294686,1.0,0.008562181359912928,1.175878096134612,0.7947784010847313,0.11828687967369138,0.14957170876195813,0.21414271093315138
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.12608695652173912,0.060144927536231886,0.012714097496706192,0.10083594566353188,1.6765494580201685,1.0,0.005130606633442172,1.0452542758254806,0.4617585646895058,0.07327258921791951,0.043294992301984574,0.1561134821417331
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.060144927536231886,0.12608695652173912,0.012714097496706192,0.21139101861993428,1.6765494580201685,1.0,0.005130606633442172,1.1081702898550725,0.42936070086009565,0.07327258921791951,0.09761161334619346,0.1561134821417331
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.08333333333333333,0.06429512516469038,0.030237154150197627,0.36284584980237156,5.64344262295082,1.0,0.024879227053140097,1.4685690653432588,0.89760348583878,0.25757575757575757,0.31906505209800057,0.41656636752413656
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.06429512516469038,0.08333333333333333,0.030237154150197627,0.4702868852459016,5.64344262295082,1.0,0.024879227053140097,1.7304964539007093,0.8793405030587598,0.25757575757575757,0.42213114754098363,0.41656636752413656
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.08333333333333333,0.05876152832674572,0.029512516469038207,0.3541501976284585,6.026905829596412,1.0,0.024615722441809398,1.4573643410852712,0.9099025974025975,0.26214160327677,0.3138297872340426,0.42819617504741303
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05876152832674572,0.08333333333333333,0.029512516469038207,0.5022421524663676,6.026905829596411,1.0,0.024615722441809398,1.841591591591591,0.8861488411854104,0.26214160327677,0.45699143905421924,0.42819617504741303
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG VINTAGE DOILY'}),0.08333333333333333,0.034782608695652174,0.015942028985507246,0.19130434782608696,5.5,1.0,0.013043478260869565,1.1935483870967742,0.8925619834710744,0.15602836879432622,0.16216216216216217,0.3248188405797101
frozenset({'LUNCH BAG VINTAGE DOILY'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.034782608695652174,0.08333333333333333,0.015942028985507246,0.4583333333333333,5.5,1.0,0.013043478260869565,1.692307692307692,0.8476658476658477,0.15602836879432622,0.4090909090909091,0.3248188405797101
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.08333333333333333,0.03873517786561265,0.017259552042160738,0.20711462450592885,5.346938775510204,1.0,0.014031620553359684,1.2123629112662013,0.8868841082581542,0.16467630421118795,0.17516447368421054,0.3263464278992229
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.03873517786561265,0.08333333333333333,0.017259552042160738,0.445578231292517,5.346938775510204,1.0,0.014031620553359684,1.6533742331288341,0.8457368672157494,0.16467630421118795,0.39517625231910947,0.3263464278992229
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.08333333333333333,0.052964426877470355,0.02806324110671937,0.33675889328063247,6.358208955223882,1.0,0.02364953886693017,1.4278903456495828,0.9193341869398208,0.2592818015824711,0.2996661101836394,0.4333048197746446
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.052964426877470355,0.08333333333333333,0.02806324110671937,0.5298507462686567,6.358208955223881,1.0,0.02364953886693017,1.9497354497354495,0.8898535900993048,0.2592818015824711,0.4871099050203528,0.4333048197746446
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.08333333333333333,0.06534914361001318,0.012516469038208168,0.15019762845849802,2.2983870967741935,1.0,0.00707070707070707,1.09984496124031,0.6162679425837321,0.09192065795839378,0.09078094164082322,0.17086494326150709
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.06534914361001318,0.08333333333333333,0.012516469038208168,0.19153225806451613,2.2983870967741935,1.0,0.00707070707070707,1.1338320864505402,0.6044099535560072,0.09192065795839378,0.11803519061583578,0.17086494326150709
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'PARTY BUNTING'}),0.08333333333333333,0.08906455862977603,0.010671936758893281,0.12806324110671938,1.4378698224852071,1.0,0.0032498902064119466,1.0447265034753703,0.33221099887766564,0.0659877800407332,0.0428116864333237,0.12394286315690999
frozenset({'PARTY BUNTING'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.08906455862977603,0.08333333333333333,0.010671936758893281,0.11982248520710059,1.4378698224852071,1.0,0.0032498902064119466,1.041456582633053,0.334301131717003,0.0659877800407332,0.0398063474986552,0.12394286315690999
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.08333333333333333,0.048221343873517786,0.015480895915678524,0.1857707509881423,3.8524590163934427,1.0,0.011462450592885375,1.1689320388349516,0.8077369439071567,0.1333711691259932,0.14451827242524917,0.25340450117713126
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.048221343873517786,0.08333333333333333,0.015480895915678524,0.32103825136612024,3.852459016393443,1.0,0.011462450592885375,1.3501006036217305,0.7779387856082561,0.1333711691259932,0.2593144560357676,0.25340450117713126
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'SPACEBOY LUNCH BOX'}),0.08333333333333333,0.0453227931488801,0.010013175230566536,0.12015810276679843,2.6511627906976747,1.0,0.006236275801493194,1.0850554058101227,0.6794258373205744,0.08439755691282623,0.07838807617996138,0.170544167662469
frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.0453227931488801,0.08333333333333333,0.010013175230566536,0.22093023255813957,2.651162790697675,1.0,0.006236275801493194,1.1766169154228856,0.6523744497871786,0.08439755691282623,0.15010570824524316,0.170544167662469
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.08333333333333333,0.12608695652173912,0.01455862977602108,0.17470355731225298,1.3855799373040754,1.0,0.004051383399209487,1.0589080459770115,0.3035787741670095,0.07471264367816093,0.05563093622795118,0.1450842760437963
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.12608695652173912,0.08333333333333333,0.01455862977602108,0.11546499477533961,1.3855799373040754,1.0,0.004051383399209487,1.0363260484347312,0.3184304720740191,0.07471264367816093,0.035052721573097766,0.1450842760437963
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.06429512516469038,0.05876152832674572,0.02476943346508564,0.3852459016393443,6.5560905682570025,1.0,0.020991353646449024,1.5310812472551605,0.9057023193945966,0.2520107238605898,0.34686679639454415,0.40338528265823714
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.05876152832674572,0.06429512516469038,0.02476943346508564,0.42152466367713004,6.5560905682570025,1.0,0.020991353646449024,1.6175363340176283,0.9003776417049867,0.2520107238605898,0.38177586557440396,0.40338528265823714
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG VINTAGE DOILY'}),0.06429512516469038,0.034782608695652174,0.01238471673254282,0.19262295081967215,5.537909836065574,1.0,0.010148364552901416,1.195497682630766,0.8757317387370653,0.14285714285714288,0.16352828238074144,0.27434177844013913
frozenset({'LUNCH BAG VINTAGE DOILY'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.034782608695652174,0.06429512516469038,0.01238471673254282,0.3560606060606061,5.537909836065574,1.0,0.010148364552901416,1.4530946291560103,0.8489553383170405,0.14285714285714288,0.31181357364122786,0.27434177844013913
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.06429512516469038,0.03873517786561265,0.014756258234519103,0.22950819672131148,5.9250585480093685,1.0,0.012265775125372993,1.24759902447229,0.8883413123063925,0.16716417910447762,0.19846041846419327,0.3052302888368462
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.03873517786561265,0.06429512516469038,0.014756258234519103,0.38095238095238093,5.925058548009368,1.0,0.012265775125372993,1.5115232593493462,0.864720394736842,0.16716417910447762,0.33841573802148284,0.3052302888368462
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.06429512516469038,0.052964426877470355,0.026416337285902505,0.41086065573770497,7.757294470271594,1.0,0.023010982830539456,1.6074899467262418,0.9309442529974696,0.29079042784626546,0.37791212813705916,0.4548084373215888
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.052964426877470355,0.06429512516469038,0.026416337285902505,0.49875621890547267,7.757294470271593,1.0,0.023010982830539456,1.8667660530213124,0.9198060774607721,0.29079042784626546,0.46431423563679775,0.4548084373215888
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.06429512516469038,0.048221343873517786,0.0116600790513834,0.18135245901639346,3.7608337812416024,1.0,0.008559681711425998,1.162623239523713,0.7845438620775241,0.11561071195297193,0.13987613011273897,0.21157786885245905
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.048221343873517786,0.06429512516469038,0.0116600790513834,0.2418032786885246,3.760833781241602,1.0,0.008559681711425998,1.2341188619449488,0.7712943671753288,0.11561071195297193,0.189705278125303,0.21157786885245905
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'SPACEBOY LUNCH BOX'}),0.06429512516469038,0.0453227931488801,0.013043478260869565,0.2028688524590164,4.4760889248951585,1.0,0.010129443602548947,1.1976413289032044,0.8299525812902326,0.13506139154160982,0.16502547476731086,0.2453297750667175
frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.0453227931488801,0.06429512516469038,0.013043478260869565,0.2877906976744186,4.4760889248951585,1.0,0.010129443602548947,1.31380602834019,0.8134589059237141,0.13506139154160982,0.2388526324062007,0.2453297750667175
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.12608695652173912,0.06429512516469038,0.012121212121212121,0.09613375130616511,1.4951950254381008,1.0,0.0040144354700120295,1.0352249308871575,0.3789746917585983,0.0679970436067997,0.03402635488788978,0.14232917073504978
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.06429512516469038,0.12608695652173912,0.012121212121212121,0.18852459016393444,1.4951950254381008,1.0,0.0040144354700120295,1.076943346508564,0.3539480611707663,0.0679970436067997,0.07144604844629314,0.14232917073504978
frozenset({'LUNCH BAG VINTAGE DOILY'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.034782608695652174,0.05876152832674572,0.01238471673254282,0.3560606060606061,6.059417040358745,1.0,0.010340837486395143,1.461687979539642,0.8650565459076098,0.15259740259740262,0.3158594624860022,0.2834114689495856
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG VINTAGE DOILY'}),0.05876152832674572,0.034782608695652174,0.01238471673254282,0.21076233183856502,6.059417040358745,1.0,0.010340837486395143,1.2229743083003952,0.887094660598985,0.15259740259740262,0.18232133478770252,0.2834114689495856
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.03873517786561265,0.05876152832674572,0.016600790513833993,0.4285714285714286,7.293401665598975,1.0,0.014324652262442263,1.647167325428195,0.8976608187134504,0.20521172638436483,0.3928971364581667,0.3555413196668802
